Produto,UF,Type,Years,Month,Percentage,Yearly_value,Monthly_Value
Milho 1 Safra,SE,Producao,2012,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2012,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2012,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2012,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2012,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2012,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2013,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2013,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2013,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2013,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2013,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2014,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2014,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2014,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2014,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2014,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2015,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2015,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2015,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2015,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2015,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2016,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2016,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2016,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2016,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2016,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2017,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2017,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2017,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2017,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2017,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2018,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2018,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2018,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2018,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2018,12,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,1,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,2,0.25,0,0.0
Milho 1 Safra,SE,Producao,2019,3,0.25,0,0.0
Milho 1 Safra,SE,Producao,2019,4,0.25,0,0.0
Milho 1 Safra,SE,Producao,2019,5,0.25,0,0.0
Milho 1 Safra,SE,Producao,2019,6,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,7,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,8,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,9,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,10,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,11,0.0,0,0.0
Milho 1 Safra,SE,Producao,2019,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2012,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2012,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2012,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2012,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2012,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2013,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2013,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2013,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2013,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2013,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2014,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2014,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2014,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2014,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2014,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2015,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2015,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2015,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2015,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2015,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2016,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2016,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2016,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2016,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2016,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2017,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2017,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2017,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2017,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2017,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2018,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2018,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2018,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2018,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2018,12,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,1,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,2,0.25,0,0.0
Milho 1 Safra,AL,Producao,2019,3,0.25,0,0.0
Milho 1 Safra,AL,Producao,2019,4,0.25,0,0.0
Milho 1 Safra,AL,Producao,2019,5,0.25,0,0.0
Milho 1 Safra,AL,Producao,2019,6,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,7,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,8,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,9,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,10,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,11,0.0,0,0.0
Milho 1 Safra,AL,Producao,2019,12,0.0,0,0.0
Milho 1 Safra,AC,Producao,2012,1,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,2,0.25,100.302,25.0755
Milho 1 Safra,AC,Producao,2012,3,0.25,100.302,25.0755
Milho 1 Safra,AC,Producao,2012,4,0.25,100.302,25.0755
Milho 1 Safra,AC,Producao,2012,5,0.25,100.302,25.0755
Milho 1 Safra,AC,Producao,2012,6,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,7,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,8,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,9,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,10,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,11,0.0,100.302,0.0
Milho 1 Safra,AC,Producao,2012,12,0.0,100.302,0.0
Milho 1 Safra,AM,Producao,2012,1,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,2,0.25,36.0,9.0
Milho 1 Safra,AM,Producao,2012,3,0.25,36.0,9.0
Milho 1 Safra,AM,Producao,2012,4,0.25,36.0,9.0
Milho 1 Safra,AM,Producao,2012,5,0.25,36.0,9.0
Milho 1 Safra,AM,Producao,2012,6,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,7,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,8,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,9,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,10,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,11,0.0,36.0,0.0
Milho 1 Safra,AM,Producao,2012,12,0.0,36.0,0.0
Milho 1 Safra,AP,Producao,2012,1,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,2,0.25,2.145,0.53625
Milho 1 Safra,AP,Producao,2012,3,0.25,2.145,0.53625
Milho 1 Safra,AP,Producao,2012,4,0.25,2.145,0.53625
Milho 1 Safra,AP,Producao,2012,5,0.25,2.145,0.53625
Milho 1 Safra,AP,Producao,2012,6,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,7,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,8,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,9,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,10,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,11,0.0,2.145,0.0
Milho 1 Safra,AP,Producao,2012,12,0.0,2.145,0.0
Milho 1 Safra,CE,Producao,2012,1,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,2,0.25,73.9252,18.4813
Milho 1 Safra,CE,Producao,2012,3,0.25,73.9252,18.4813
Milho 1 Safra,CE,Producao,2012,4,0.25,73.9252,18.4813
Milho 1 Safra,CE,Producao,2012,5,0.25,73.9252,18.4813
Milho 1 Safra,CE,Producao,2012,6,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,7,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,8,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,9,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,10,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,11,0.0,73.9252,0.0
Milho 1 Safra,CE,Producao,2012,12,0.0,73.9252,0.0
Milho 1 Safra,DF,Producao,2012,1,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,2,0.25,301.3584,75.3396
Milho 1 Safra,DF,Producao,2012,3,0.25,301.3584,75.3396
Milho 1 Safra,DF,Producao,2012,4,0.25,301.3584,75.3396
Milho 1 Safra,DF,Producao,2012,5,0.25,301.3584,75.3396
Milho 1 Safra,DF,Producao,2012,6,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,7,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,8,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,9,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,10,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,11,0.0,301.3584,0.0
Milho 1 Safra,DF,Producao,2012,12,0.0,301.3584,0.0
Milho 1 Safra,ES,Producao,2012,1,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,2,0.25,76.5135,19.128375
Milho 1 Safra,ES,Producao,2012,3,0.25,76.5135,19.128375
Milho 1 Safra,ES,Producao,2012,4,0.25,76.5135,19.128375
Milho 1 Safra,ES,Producao,2012,5,0.25,76.5135,19.128375
Milho 1 Safra,ES,Producao,2012,6,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,7,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,8,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,9,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,10,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,11,0.0,76.5135,0.0
Milho 1 Safra,ES,Producao,2012,12,0.0,76.5135,0.0
Milho 1 Safra,MS,Producao,2012,1,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,2,0.25,458.91780000000006,114.72945000000001
Milho 1 Safra,MS,Producao,2012,3,0.25,458.91780000000006,114.72945000000001
Milho 1 Safra,MS,Producao,2012,4,0.25,458.91780000000006,114.72945000000001
Milho 1 Safra,MS,Producao,2012,5,0.25,458.91780000000006,114.72945000000001
Milho 1 Safra,MS,Producao,2012,6,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,7,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,8,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,9,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,10,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,11,0.0,458.91780000000006,0.0
Milho 1 Safra,MS,Producao,2012,12,0.0,458.91780000000006,0.0
Milho 1 Safra,MT,Producao,2012,1,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,2,0.25,584.4825,146.120625
Milho 1 Safra,MT,Producao,2012,3,0.25,584.4825,146.120625
Milho 1 Safra,MT,Producao,2012,4,0.25,584.4825,146.120625
Milho 1 Safra,MT,Producao,2012,5,0.25,584.4825,146.120625
Milho 1 Safra,MT,Producao,2012,6,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,7,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,8,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,9,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,10,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,11,0.0,584.4825,0.0
Milho 1 Safra,MT,Producao,2012,12,0.0,584.4825,0.0
Milho 1 Safra,PA,Producao,2012,1,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,2,0.25,599.7294000000002,149.93235000000004
Milho 1 Safra,PA,Producao,2012,3,0.25,599.7294000000002,149.93235000000004
Milho 1 Safra,PA,Producao,2012,4,0.25,599.7294000000002,149.93235000000004
Milho 1 Safra,PA,Producao,2012,5,0.25,599.7294000000002,149.93235000000004
Milho 1 Safra,PA,Producao,2012,6,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,7,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,8,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,9,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,10,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,11,0.0,599.7294000000002,0.0
Milho 1 Safra,PA,Producao,2012,12,0.0,599.7294000000002,0.0
Milho 1 Safra,PB,Producao,2012,1,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,2,0.25,4.218799999999999,1.0546999999999997
Milho 1 Safra,PB,Producao,2012,3,0.25,4.218799999999999,1.0546999999999997
Milho 1 Safra,PB,Producao,2012,4,0.25,4.218799999999999,1.0546999999999997
Milho 1 Safra,PB,Producao,2012,5,0.25,4.218799999999999,1.0546999999999997
Milho 1 Safra,PB,Producao,2012,6,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,7,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,8,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,9,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,10,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,11,0.0,4.218799999999999,0.0
Milho 1 Safra,PB,Producao,2012,12,0.0,4.218799999999999,0.0
Milho 1 Safra,PE,Producao,2012,1,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,2,0.25,24.0786,6.01965
Milho 1 Safra,PE,Producao,2012,3,0.25,24.0786,6.01965
Milho 1 Safra,PE,Producao,2012,4,0.25,24.0786,6.01965
Milho 1 Safra,PE,Producao,2012,5,0.25,24.0786,6.01965
Milho 1 Safra,PE,Producao,2012,6,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,7,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,8,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,9,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,10,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,11,0.0,24.0786,0.0
Milho 1 Safra,PE,Producao,2012,12,0.0,24.0786,0.0
Milho 1 Safra,PI,Producao,2012,1,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,2,0.25,697.1156,174.2789
Milho 1 Safra,PI,Producao,2012,3,0.25,697.1156,174.2789
Milho 1 Safra,PI,Producao,2012,4,0.25,697.1156,174.2789
Milho 1 Safra,PI,Producao,2012,5,0.25,697.1156,174.2789
Milho 1 Safra,PI,Producao,2012,6,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,7,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,8,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,9,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,10,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,11,0.0,697.1156,0.0
Milho 1 Safra,PI,Producao,2012,12,0.0,697.1156,0.0
Milho 1 Safra,RJ,Producao,2012,1,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,2,0.25,14.853500000000002,3.7133750000000005
Milho 1 Safra,RJ,Producao,2012,3,0.25,14.853500000000002,3.7133750000000005
Milho 1 Safra,RJ,Producao,2012,4,0.25,14.853500000000002,3.7133750000000005
Milho 1 Safra,RJ,Producao,2012,5,0.25,14.853500000000002,3.7133750000000005
Milho 1 Safra,RJ,Producao,2012,6,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,7,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,8,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,9,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,10,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,11,0.0,14.853500000000002,0.0
Milho 1 Safra,RJ,Producao,2012,12,0.0,14.853500000000002,0.0
Milho 1 Safra,RN,Producao,2012,1,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,2,0.25,2.5612,0.6403
Milho 1 Safra,RN,Producao,2012,3,0.25,2.5612,0.6403
Milho 1 Safra,RN,Producao,2012,4,0.25,2.5612,0.6403
Milho 1 Safra,RN,Producao,2012,5,0.25,2.5612,0.6403
Milho 1 Safra,RN,Producao,2012,6,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,7,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,8,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,9,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,10,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,11,0.0,2.5612,0.0
Milho 1 Safra,RN,Producao,2012,12,0.0,2.5612,0.0
Milho 1 Safra,RO,Producao,2012,1,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,2,0.25,206.6739,51.668475
Milho 1 Safra,RO,Producao,2012,3,0.25,206.6739,51.668475
Milho 1 Safra,RO,Producao,2012,4,0.25,206.6739,51.668475
Milho 1 Safra,RO,Producao,2012,5,0.25,206.6739,51.668475
Milho 1 Safra,RO,Producao,2012,6,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,7,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,8,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,9,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,10,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,11,0.0,206.6739,0.0
Milho 1 Safra,RO,Producao,2012,12,0.0,206.6739,0.0
Milho 1 Safra,RR,Producao,2012,1,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,2,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2012,3,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2012,4,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2012,5,0.25,13.0,3.25
Milho 1 Safra,RR,Producao,2012,6,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,7,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,8,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,9,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,10,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,11,0.0,13.0,0.0
Milho 1 Safra,RR,Producao,2012,12,0.0,13.0,0.0
Milho 1 Safra,TO,Producao,2012,1,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,2,0.25,260.47999999999996,65.11999999999999
Milho 1 Safra,TO,Producao,2012,3,0.25,260.47999999999996,65.11999999999999
Milho 1 Safra,TO,Producao,2012,4,0.25,260.47999999999996,65.11999999999999
Milho 1 Safra,TO,Producao,2012,5,0.25,260.47999999999996,65.11999999999999
Milho 1 Safra,TO,Producao,2012,6,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,7,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,8,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,9,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,10,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,11,0.0,260.47999999999996,0.0
Milho 1 Safra,TO,Producao,2012,12,0.0,260.47999999999996,0.0
Milho 1 Safra,AC,Producao,2013,1,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,2,0.25,111.60810000000001,27.902025000000002
Milho 1 Safra,AC,Producao,2013,3,0.25,111.60810000000001,27.902025000000002
Milho 1 Safra,AC,Producao,2013,4,0.25,111.60810000000001,27.902025000000002
Milho 1 Safra,AC,Producao,2013,5,0.25,111.60810000000001,27.902025000000002
Milho 1 Safra,AC,Producao,2013,6,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,7,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,8,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,9,0.0,111.60810000000001,0.0
Milho 1 Safra,AC,Producao,2013,10,0.0,111.60810000000001,0.0
