Produto,UF,Type,Years,Month,Percentage,Yearly_value,Cumulative_Prod,Monthly_Value
Soja,SP,Area Plantada,2012,12,1.0,637.0,586.5409077768142,0.0
Soja,SP,Area Plantada,2013,1,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,2,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,3,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,4,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,5,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,6,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,7,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,8,0.0,751.7,0.0,0.0
Soja,SP,Area Plantada,2013,9,0.02,751.7,15.034,15.034
Soja,SP,Area Plantada,2013,10,0.7280751238584499,751.7,547.2940706043968,532.2600706043968
Soja,SP,Area Plantada,2013,11,1.0,751.7,751.7,204.4059293956033
Soja,SP,Area Plantada,2013,12,1.0,751.7,751.7,0.0
Soja,SP,Area Plantada,2014,1,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,2,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,3,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,4,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,5,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,6,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,7,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,8,0.0,796.8,0.0,0.0
Soja,SP,Area Plantada,2014,9,0.021230035975792063,796.8,16.916092665511115,16.916092665511115
Soja,SP,Area Plantada,2014,10,0.27807508993948016,796.8,221.57023166377772,204.65413899826663
Soja,SP,Area Plantada,2014,11,0.9930763441914148,796.8,791.2832310517192,569.7129993879414
Soja,SP,Area Plantada,2014,12,1.0,796.8,796.8,5.516768948280742
Soja,SP,Area Plantada,2015,1,1.0,857.6,816.065899730152,57.85541826445114
Soja,SP,Area Plantada,2015,2,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,3,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,4,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,5,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,6,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,7,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,8,0.0,857.6,0.0,0.0
Soja,SP,Area Plantada,2015,9,0.03438498419903782,857.6,28.06041306759486,28.06041306759486
Soja,SP,Area Plantada,2015,10,0.6133333333333333,857.6,500.52041850115984,472.4600054335649
Soja,SP,Area Plantada,2015,11,0.8731578947368421,857.6,712.5543829749064,212.03396447374658
Soja,SP,Area Plantada,2015,12,0.98,857.6,799.7445817355489,87.1901987606425
Soja,SP,Area Plantada,2016,1,1.0,895.3,843.6145900866387,51.68540991336122
Soja,SP,Area Plantada,2016,2,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,3,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,4,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,5,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,6,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,7,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,8,0.0,895.3,0.0,0.0
Soja,SP,Area Plantada,2016,9,0.05,895.3,42.180729504331936,42.180729504331936
Soja,SP,Area Plantada,2016,10,0.7892830520461016,895.3,665.8506984142032,623.6699689098713
Soja,SP,Area Plantada,2016,11,1.0,895.3,843.6145900866387,177.76389167243562
Soja,SP,Area Plantada,2016,12,1.0,895.3,843.6145900866387,0.0
Soja,SP,Area Plantada,2017,1,1.0,961.6,899.5763790251967,62.023620974803045
Soja,SP,Area Plantada,2017,2,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,3,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,4,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,5,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,6,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,7,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,8,0.0,961.6,0.0,0.0
Soja,SP,Area Plantada,2017,9,0.06033316744734184,961.6,54.27429230740065,54.27429230740065
Soja,SP,Area Plantada,2017,10,0.6209675351289574,961.6,558.607726743509,504.3334344361086
Soja,SP,Area Plantada,2017,11,0.9502933867361179,961.6,854.8614838516681,296.2537571081588
Soja,SP,Area Plantada,2017,12,1.0,961.6,899.5763790251967,44.714895173528795
Soja,SP,Area Plantada,2018,1,1.0,1021.6,964.928402366864,56.6715976331361
Soja,SP,Area Plantada,2018,2,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,3,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,4,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,5,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,6,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,7,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,8,0.0,1021.6,0.0,0.0
Soja,SP,Area Plantada,2018,9,0.1713233542641177,1021.6,165.31477051820735,165.31477051820735
Soja,SP,Area Plantada,2018,10,0.6243672220994358,1021.6,602.4696661106457,437.1548955924382
Soja,SP,Area Plantada,2018,11,1.0,1021.6,964.928402366864,362.4587362562184
Soja,SP,Area Plantada,2018,12,1.0,1021.6,964.928402366864,0.0
Soja,SP,Producao,2012,1,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,2,0.1219249498861287,1597.5568,194.7820327802442,194.7820327802442
Soja,SP,Producao,2012,3,0.9449200801821942,1597.5568,1509.5634995516098,1314.7814667713653
Soja,SP,Producao,2012,4,1.0,1597.5568,1597.5568000000005,87.99330044839054
Soja,SP,Producao,2012,5,1.0,1597.5568,1597.5568000000005,0.0
Soja,SP,Producao,2012,6,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,7,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,8,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,9,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,10,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,11,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2012,12,0.0,1597.5568,0.0,0.0
Soja,SP,Producao,2013,1,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,2,0.23884641881653926,2051.14,489.9074434913562,489.9074434913562
Soja,SP,Producao,2013,3,0.9219249317157746,2051.14,1890.9971044394933,1401.0896609481374
Soja,SP,Producao,2013,4,1.0,2051.14,2051.14,160.1428955605061
Soja,SP,Producao,2013,5,1.0,2051.14,2051.14,0.0
Soja,SP,Producao,2013,6,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,7,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,8,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,9,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,10,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,11,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2013,12,0.0,2051.14,0.0,0.0
Soja,SP,Producao,2014,1,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,2,0.3191842666238564,1688.3182000000004,538.8846064947095,538.8846064947095
Soja,SP,Producao,2014,3,0.9,1688.3182000000004,1519.4863800000007,980.6017735052909
Soja,SP,Producao,2014,4,1.0,1688.3182000000004,1688.3182000000008,168.8318199999999
Soja,SP,Producao,2014,5,1.0,1688.3182000000004,1688.3182000000008,0.0
Soja,SP,Producao,2014,6,1.0,1688.3182000000004,1688.3182000000008,0.0
Soja,SP,Producao,2014,7,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,8,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,9,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,10,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,11,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2014,12,0.0,1688.3182000000004,0.0,0.0
Soja,SP,Producao,2015,1,0.0045530960946617155,2366.496,10.774883695632573,10.774883695632573
Soja,SP,Producao,2015,2,0.21123003597579207,2366.496,499.87503521656805,489.1001515209354
Soja,SP,Producao,2015,3,0.7041099948606011,2366.496,1666.2734863976334,1166.3984511810652
Soja,SP,Producao,2015,4,1.0,2366.496,2366.496,700.2225136023669
Soja,SP,Producao,2015,5,1.0,2366.496,2366.496,0.0
Soja,SP,Producao,2015,6,1.0,2366.496,2366.496,0.0
Soja,SP,Producao,2015,7,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2015,8,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2015,9,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2015,10,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2015,11,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2015,12,0.0,2366.496,0.0,0.0
Soja,SP,Producao,2016,1,0.1416666666666667,2843.8016,402.87189333333345,402.87189333333345
Soja,SP,Producao,2016,2,0.5,2843.8016,1421.9007999999997,1019.0289066666666
Soja,SP,Producao,2016,3,0.9928571428571428,2843.8016,2823.488731428571,1401.5879314285712
Soja,SP,Producao,2016,4,1.0,2843.8016,2843.8015999999993,20.312868571428677
Soja,SP,Producao,2016,5,1.0,2843.8016,2843.8015999999993,0.0
Soja,SP,Producao,2016,6,1.0,2843.8016,2843.8015999999993,0.0
Soja,SP,Producao,2016,7,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2016,8,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2016,9,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2016,10,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2016,11,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2016,12,0.0,2843.8016,0.0,0.0
Soja,SP,Producao,2017,1,0.04863869449230408,3084.3085,150.01673885151664,150.01673885151664
Soja,SP,Producao,2017,2,0.3909572812936027,3084.3085,1205.8328658307498,1055.8161269792329
Soja,SP,Producao,2017,3,0.7559889906152639,3084.3085,2331.7032696610786,1125.8704038303288
Soja,SP,Producao,2017,4,1.0,3084.3085,3084.3085,752.6052303389215
Soja,SP,Producao,2017,5,1.0,3084.3085,3084.3085,0.0
Soja,SP,Producao,2017,6,1.0,3084.3085,3084.3085,0.0
Soja,SP,Producao,2017,7,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2017,8,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2017,9,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2017,10,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2017,11,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2017,12,0.0,3084.3085,0.0,0.0
Soja,SP,Producao,2018,1,0.015492114837727528,3409.8336000000004,52.82553370874189,52.82553370874189
Soja,SP,Producao,2018,2,0.13313376463691126,3409.8336000000004,453.96398395343175,401.1384502446898
Soja,SP,Producao,2018,3,0.9142857142857144,3409.8336000000004,3117.5621485714287,2663.598164617997
Soja,SP,Producao,2018,4,1.0,3409.8336000000004,3409.8336000000004,292.2714514285717
Soja,SP,Producao,2018,5,1.0,3409.8336000000004,3409.8336000000004,0.0
Soja,SP,Producao,2018,6,1.0,3409.8336000000004,3409.8336000000004,0.0
Soja,SP,Producao,2018,7,0.0,3409.8336000000004,0.0,0.0
Soja,SP,Producao,2018,8,0.0,3409.8336000000004,0.0,0.0
Soja,SP,Producao,2018,9,0.0,3409.8336000000004,0.0,0.0
Soja,SP,Producao,2018,10,0.0,3409.8336000000004,0.0,0.0
Soja,SP,Producao,2018,11,0.0,3409.8336000000004,0.0,0.0
Soja,SP,Producao,2018,12,0.0,3409.8336000000004,0.0,0.0
Soja,TO,Area Plantada,2011,1,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,2,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,3,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,4,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,5,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,6,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,7,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,8,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,9,0.0,451.2,0.0,0.0
Soja,TO,Area Plantada,2011,10,0.05,451.2,22.560000000000002,22.560000000000002
Soja,TO,Area Plantada,2011,11,0.6,451.2,270.7200000000001,248.16000000000005
Soja,TO,Area Plantada,2011,12,1.0,451.2,451.2000000000001,180.48000000000002
Soja,TO,Area Plantada,2012,1,1.0,549.6,509.3419668150546,91.19222986645084
Soja,TO,Area Plantada,2012,2,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,3,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,4,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,5,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,6,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,7,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,8,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,9,0.0,549.6,0.0,0.0
Soja,TO,Area Plantada,2012,10,0.03666666666666667,549.6,18.675872116552,18.675872116552
Soja,TO,Area Plantada,2012,11,0.65,549.6,331.07227842978546,312.3964063132335
Soja,TO,Area Plantada,2012,12,0.9,549.6,458.4077701335491,127.33549170376368
Soja,TO,Area Plantada,2013,1,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,2,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,3,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,4,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,5,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,6,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,7,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,8,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,9,0.0,748.4,0.0,0.0
Soja,TO,Area Plantada,2013,10,0.05,748.4,37.42,37.42
Soja,TO,Area Plantada,2013,11,0.7352941176470587,748.4,550.2941176470587,512.8741176470587
Soja,TO,Area Plantada,2013,12,1.0,748.4,748.4,198.10588235294134
Soja,TO,Area Plantada,2014,1,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,2,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,3,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,4,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,5,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,6,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,7,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,8,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,9,0.0,849.6,0.0,0.0
Soja,TO,Area Plantada,2014,10,0.05,849.6,42.48,42.48
Soja,TO,Area Plantada,2014,11,0.763157894736842,849.6,648.378947368421,605.898947368421
Soja,TO,Area Plantada,2014,12,1.0,849.6,849.6,201.22105263157903
Soja,TO,Area Plantada,2015,1,1.0,870.8,962.9063979357562,23.442369816534175
Soja,TO,Area Plantada,2015,2,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,3,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,4,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,5,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,6,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,7,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,8,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,9,0.0,870.8,0.0,0.0
Soja,TO,Area Plantada,2015,10,0.03933333333333333,870.8,37.87431831880641,37.87431831880641
Soja,TO,Area Plantada,2015,11,0.43421052631578944,870.8,418.1040938405256,380.2297755217193
Soja,TO,Area Plantada,2015,12,0.88,870.8,847.3576301834655,429.2535363429399
Soja,TO,Area Plantada,2016,1,1.0,964.0,808.2516213724961,165.7553034635446
Soja,TO,Area Plantada,2016,2,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,3,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,4,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,5,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,6,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,7,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,8,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,9,0.0,964.0,0.0,0.0
Soja,TO,Area Plantada,2016,10,0.08461538461538462,964.0,68.39052180844197,68.39052180844197
Soja,TO,Area Plantada,2016,11,0.6928571428571428,964.0,560.0029090938008,491.61238728535875
Soja,TO,Area Plantada,2016,12,0.9876190476190476,964.0,798.2446965364556,238.24178744265478
Soja,TO,Area Plantada,2017,1,1.0,988.1,985.781860242567,35.9506973421796
Soja,TO,Area Plantada,2017,2,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,3,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,4,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,5,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,6,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,7,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,8,0.0,988.1,0.0,0.0
Soja,TO,Area Plantada,2017,9,0.0023076923076923075,988.1,2.274881215944385,2.274881215944385
Soja,TO,Area Plantada,2017,10,0.05,988.1,49.28909301212835,47.01421179618395
Soja,TO,Area Plantada,2017,11,0.6772727272727272,988.1,667.6431689824658,618.3540759703375
Soja,TO,Area Plantada,2017,12,0.9658823529411764,988.1,952.1493026578204,284.5061336753547
Soja,TO,Area Plantada,2018,1,1.0,1033.1,959.9608106493704,73.1391893506295
Soja,TO,Area Plantada,2018,2,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,3,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,4,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,5,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,6,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,7,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,8,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,9,0.0,1033.1,0.0,0.0
Soja,TO,Area Plantada,2018,10,0.18928571428571428,1033.1,181.70686773005943,181.70686773005943
Soja,TO,Area Plantada,2018,11,0.8878571428571429,1033.1,852.3080625979769,670.6011948679176
Soja,TO,Area Plantada,2018,12,1.0,1033.1,959.9608106493704,107.65274805139363
Soja,TO,Producao,2012,1,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,2,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,3,0.2800000000000001,1382.9279999999999,387.21984000000015,387.21984000000015
Soja,TO,Producao,2012,4,0.9500000000000002,1382.9279999999999,1313.7816000000005,926.5617599999999
Soja,TO,Producao,2012,5,1.0,1382.9279999999999,1382.9279999999999,69.14639999999986
Soja,TO,Producao,2012,6,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,7,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,8,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,9,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,10,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,11,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2012,12,0.0,1382.9279999999999,0.0,0.0
Soja,TO,Producao,2013,1,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,2,0.005,1536.4068000000002,7.6820340000000025,7.6820340000000025
Soja,TO,Producao,2013,3,0.32,1536.4068000000002,491.65017600000016,483.96814200000017
Soja,TO,Producao,2013,4,0.9,1536.4068000000002,1382.7661200000002,891.1159440000001
Soja,TO,Producao,2013,5,1.0,1536.4068000000002,1536.4068000000002,153.64067999999997
Soja,TO,Producao,2013,6,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,7,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,8,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,9,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,10,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,11,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2013,12,0.0,1536.4068000000002,0.0,0.0
Soja,TO,Producao,2014,1,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,2,0.01875,2058.8484,38.6034075,38.6034075
Soja,TO,Producao,2014,3,0.7,2058.8484,1441.1938799999998,1402.5904724999998
Soja,TO,Producao,2014,4,1.0,2058.8484,2058.8484,617.65452
Soja,TO,Producao,2014,5,1.0,2058.8484,2058.8484,0.0
Soja,TO,Producao,2014,6,1.0,2058.8484,2058.8484,0.0
Soja,TO,Producao,2014,7,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,8,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,9,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,10,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,11,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2014,12,0.0,2058.8484,0.0,0.0
Soja,TO,Producao,2015,1,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,2,0.1,2475.7344,247.57343999999998,247.57343999999998
Soja,TO,Producao,2015,3,0.4766666666666666,2475.7344,1180.1000639999995,932.5266239999997
Soja,TO,Producao,2015,4,0.95,2475.7344,2351.94768,1171.8476160000005
Soja,TO,Producao,2015,5,1.0,2475.7344,2475.7344,123.7867199999996
Soja,TO,Producao,2015,6,1.0,2475.7344,2475.7344,0.0
Soja,TO,Producao,2015,7,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,8,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,9,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,10,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,11,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2015,12,0.0,2475.7344,0.0,0.0
Soja,TO,Producao,2016,1,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,2,0.07,1686.7396,118.07177200000001,118.07177200000001
Soja,TO,Producao,2016,3,0.5771428571428572,1686.7396,973.4897120000002,855.4179400000002
Soja,TO,Producao,2016,4,0.91,1686.7396,1534.9330359999997,561.443324
Soja,TO,Producao,2016,5,1.0,1686.7396,1686.7395999999999,151.80656399999992
Soja,TO,Producao,2016,6,1.0,1686.7396,1686.7395999999999,0.0
Soja,TO,Producao,2016,7,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,8,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,9,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,10,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,11,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2016,12,0.0,1686.7396,0.0,0.0
Soja,TO,Producao,2017,1,0.011428571428571429,2826.448,32.30226285714286,32.30226285714286
Soja,TO,Producao,2017,2,0.222,2826.448,627.471456,595.1691931428571
Soja,TO,Producao,2017,3,0.6726666666666667,2826.448,1901.257354666667,1273.7858986666668
Soja,TO,Producao,2017,4,0.946,2826.448,2673.819808,772.562453333333
Soja,TO,Producao,2017,5,1.0,2826.448,2826.448,152.62819200000013
Soja,TO,Producao,2017,6,1.0,2826.448,2826.448,0.0
Soja,TO,Producao,2017,7,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2017,8,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2017,9,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2017,10,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2017,11,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2017,12,0.0,2826.448,0.0,0.0
Soja,TO,Producao,2018,1,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,2,0.1,3097.6935,309.7693500000001,309.7693500000001
Soja,TO,Producao,2018,3,0.6285714285714286,3097.6935,1947.1216285714286,1637.3522785714285
Soja,TO,Producao,2018,4,0.9642857142857144,3097.6935,2987.061589285714,1039.9399607142857
Soja,TO,Producao,2018,5,1.0,3097.6935,3097.6935,110.63191071428581
Soja,TO,Producao,2018,6,1.0,3097.6935,3097.6935,0.0
Soja,TO,Producao,2018,7,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,8,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,9,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,10,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,11,0.0,3097.6935,0.0,0.0
Soja,TO,Producao,2018,12,0.0,3097.6935,0.0,0.0
Soja,BA,Area Plantada,2019,1,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,2,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,3,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,4,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,5,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,6,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,7,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,8,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,9,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,10,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,11,0.0,1639.3,0.0,0.0
Soja,BA,Area Plantada,2019,12,0.0,1639.3,0.0,0.0
Soja,GO,Area Plantada,2019,1,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,2,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,3,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,4,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,5,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,6,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,7,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,8,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,9,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,10,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,11,0.0,3556.7,0.0,0.0
Soja,GO,Area Plantada,2019,12,0.0,3556.7,0.0,0.0
Soja,MA,Area Plantada,2019,1,0.0,1001.5,0.0,0.0
Soja,MA,Area Plantada,2019,2,0.0,1001.5,0.0,0.0
Soja,MA,Area Plantada,2019,3,0.0,1001.5,0.0,0.0
Soja,MA,Area Plantada,2019,4,0.0,1001.5,0.0,0.0
Soja,MA,Area Plantada,2019,5,0.0,1001.5,0.0,0.0
