Year,Month,Estado,UF,Tonnes
2012,1,ACRE,AC,0.0
2012,2,ACRE,AC,0.0
2012,3,ACRE,AC,0.0
2012,4,ACRE,AC,0.0
2012,5,ACRE,AC,0.0
2012,6,ACRE,AC,0.0
2012,7,ACRE,AC,0.0
2012,8,ACRE,AC,0.0
2012,9,ACRE,AC,0.0
2012,10,ACRE,AC,0.0
2012,11,ACRE,AC,0.0
2012,12,ACRE,AC,0.0
2013,1,ACRE,AC,0.0
2013,2,ACRE,AC,0.0
2013,3,ACRE,AC,0.0
2013,4,ACRE,AC,0.0
2013,5,ACRE,AC,0.0
2013,6,ACRE,AC,0.0
2013,7,ACRE,AC,0.0
2013,8,ACRE,AC,0.0
2013,9,ACRE,AC,0.0
2013,10,ACRE,AC,0.0
2013,11,ACRE,AC,0.0
2013,12,ACRE,AC,0.0
2014,1,ACRE,AC,0.0
2014,2,ACRE,AC,0.0
2014,3,ACRE,AC,0.0
2014,4,ACRE,AC,0.0
2014,5,ACRE,AC,0.0
2014,6,ACRE,AC,0.0
2014,7,ACRE,AC,0.0
2014,8,ACRE,AC,0.0
2014,9,ACRE,AC,0.0
2014,10,ACRE,AC,0.0
2014,11,ACRE,AC,0.0
2014,12,ACRE,AC,0.0
2015,1,ACRE,AC,0.0
2015,2,ACRE,AC,0.0
2015,3,ACRE,AC,0.0
2015,4,ACRE,AC,0.0
2015,5,ACRE,AC,0.0
2015,6,ACRE,AC,0.0
2015,7,ACRE,AC,0.0
2015,8,ACRE,AC,0.0
2015,9,ACRE,AC,0.0
2015,10,ACRE,AC,0.0
2015,11,ACRE,AC,0.0
2015,12,ACRE,AC,0.0
2016,1,ACRE,AC,0.0
2016,2,ACRE,AC,0.0
2016,3,ACRE,AC,0.0
2016,4,ACRE,AC,0.0
2016,5,ACRE,AC,0.0
2016,6,ACRE,AC,0.0
2016,7,ACRE,AC,0.0
2016,8,ACRE,AC,0.0
2016,9,ACRE,AC,0.0
2016,10,ACRE,AC,0.0
2016,11,ACRE,AC,0.0
2016,12,ACRE,AC,0.0
2017,1,ACRE,AC,0.0
2017,2,ACRE,AC,0.0
2017,3,ACRE,AC,0.0
2017,4,ACRE,AC,0.0
2017,5,ACRE,AC,0.0
2017,6,ACRE,AC,0.0
2017,7,ACRE,AC,0.0
2017,8,ACRE,AC,0.0
2017,9,ACRE,AC,0.0
2017,10,ACRE,AC,0.0
2017,11,ACRE,AC,0.0
2017,12,ACRE,AC,0.0
2018,1,ACRE,AC,0.0
2018,2,ACRE,AC,0.0
2018,3,ACRE,AC,0.0
2018,4,ACRE,AC,0.0
2018,5,ACRE,AC,0.0
2018,6,ACRE,AC,0.0
2018,7,ACRE,AC,0.0
2018,8,ACRE,AC,0.0
2018,9,ACRE,AC,0.0
2018,10,ACRE,AC,0.0
2018,11,ACRE,AC,0.0
2018,12,ACRE,AC,0.0
2019,1,ACRE,AC,0.0
2019,2,ACRE,AC,0.0
2019,3,ACRE,AC,0.0
2019,4,ACRE,AC,0.0
2019,5,ACRE,AC,0.0
2019,6,ACRE,AC,0.0
2019,7,ACRE,AC,0.0
2019,8,ACRE,AC,0.0
2019,9,ACRE,AC,0.0
2019,10,ACRE,AC,0.0
2019,11,ACRE,AC,0.0
2019,12,ACRE,AC,0.0
2012,1,ALAGOAS,AL,0.0
2012,2,ALAGOAS,AL,0.0
2012,3,ALAGOAS,AL,0.0
2012,4,ALAGOAS,AL,0.0
2012,5,ALAGOAS,AL,0.0
2012,6,ALAGOAS,AL,0.0
2012,7,ALAGOAS,AL,0.0
2012,8,ALAGOAS,AL,0.0
2012,9,ALAGOAS,AL,0.0
2012,10,ALAGOAS,AL,0.0
2012,11,ALAGOAS,AL,0.0
2012,12,ALAGOAS,AL,0.0
2013,1,ALAGOAS,AL,0.0
2013,2,ALAGOAS,AL,0.0
2013,3,ALAGOAS,AL,0.0
2013,4,ALAGOAS,AL,0.0
2013,5,ALAGOAS,AL,0.0
2013,6,ALAGOAS,AL,0.0
2013,7,ALAGOAS,AL,0.0
2013,8,ALAGOAS,AL,0.0
2013,9,ALAGOAS,AL,0.0
2013,10,ALAGOAS,AL,0.0
2013,11,ALAGOAS,AL,0.0
2013,12,ALAGOAS,AL,0.0
2014,1,ALAGOAS,AL,0.0
2014,2,ALAGOAS,AL,0.0
2014,3,ALAGOAS,AL,0.0
2014,4,ALAGOAS,AL,0.0
2014,5,ALAGOAS,AL,0.0
2014,6,ALAGOAS,AL,0.0
2014,7,ALAGOAS,AL,0.0
2014,8,ALAGOAS,AL,0.0
2014,9,ALAGOAS,AL,0.0
2014,10,ALAGOAS,AL,0.0
2014,11,ALAGOAS,AL,0.0
2014,12,ALAGOAS,AL,0.0
2015,1,ALAGOAS,AL,0.0
2015,2,ALAGOAS,AL,0.0
2015,3,ALAGOAS,AL,0.0
2015,4,ALAGOAS,AL,0.0
2015,5,ALAGOAS,AL,0.0
2015,6,ALAGOAS,AL,0.0
2015,7,ALAGOAS,AL,0.0
2015,8,ALAGOAS,AL,0.0
2015,9,ALAGOAS,AL,0.0
2015,10,ALAGOAS,AL,0.0
2015,11,ALAGOAS,AL,0.0
2015,12,ALAGOAS,AL,0.0
2016,1,ALAGOAS,AL,0.0
2016,2,ALAGOAS,AL,0.0
2016,3,ALAGOAS,AL,0.0
2016,4,ALAGOAS,AL,0.0
2016,5,ALAGOAS,AL,0.0
2016,6,ALAGOAS,AL,0.0
2016,7,ALAGOAS,AL,0.0
2016,8,ALAGOAS,AL,0.0
2016,9,ALAGOAS,AL,0.0
2016,10,ALAGOAS,AL,0.0
2016,11,ALAGOAS,AL,0.0
2016,12,ALAGOAS,AL,0.0
2017,1,ALAGOAS,AL,0.0
2017,2,ALAGOAS,AL,0.0
2017,3,ALAGOAS,AL,0.0
2017,4,ALAGOAS,AL,0.0
2017,5,ALAGOAS,AL,0.0
2017,6,ALAGOAS,AL,0.0
2017,7,ALAGOAS,AL,0.0
2017,8,ALAGOAS,AL,0.0
2017,9,ALAGOAS,AL,0.0
2017,10,ALAGOAS,AL,0.0
2017,11,ALAGOAS,AL,0.0
2017,12,ALAGOAS,AL,0.0
2018,1,ALAGOAS,AL,0.0
2018,2,ALAGOAS,AL,0.0
2018,3,ALAGOAS,AL,0.0
2018,4,ALAGOAS,AL,0.0
2018,5,ALAGOAS,AL,0.0
2018,6,ALAGOAS,AL,0.0
2018,7,ALAGOAS,AL,0.0
2018,8,ALAGOAS,AL,0.0
2018,9,ALAGOAS,AL,0.0
2018,10,ALAGOAS,AL,0.0
2018,11,ALAGOAS,AL,0.0
2018,12,ALAGOAS,AL,0.0
2019,1,ALAGOAS,AL,0.0
2019,2,ALAGOAS,AL,0.0
2019,3,ALAGOAS,AL,0.0
2019,4,ALAGOAS,AL,0.0
2019,5,ALAGOAS,AL,0.0
2019,6,ALAGOAS,AL,0.0
2019,7,ALAGOAS,AL,0.0
2019,8,ALAGOAS,AL,0.0
2019,9,ALAGOAS,AL,0.0
2019,10,ALAGOAS,AL,0.0
2019,11,ALAGOAS,AL,0.0
2019,12,ALAGOAS,AL,0.0
2012,1,AMAZONAS,AM,0.0
2012,2,AMAZONAS,AM,0.0
2012,3,AMAZONAS,AM,0.0
2012,4,AMAZONAS,AM,0.0
2012,5,AMAZONAS,AM,0.0
2012,6,AMAZONAS,AM,0.0
2012,7,AMAZONAS,AM,0.0
2012,8,AMAZONAS,AM,0.0
2012,9,AMAZONAS,AM,0.0
2012,10,AMAZONAS,AM,0.0
2012,11,AMAZONAS,AM,0.0
2012,12,AMAZONAS,AM,0.0
2013,1,AMAZONAS,AM,0.0
2013,2,AMAZONAS,AM,0.0
2013,3,AMAZONAS,AM,0.0
2013,4,AMAZONAS,AM,0.0
2013,5,AMAZONAS,AM,0.0
2013,6,AMAZONAS,AM,0.0
2013,7,AMAZONAS,AM,0.0
2013,8,AMAZONAS,AM,0.0
2013,9,AMAZONAS,AM,0.0
2013,10,AMAZONAS,AM,0.0
2013,11,AMAZONAS,AM,0.0
2013,12,AMAZONAS,AM,0.0
2014,1,AMAZONAS,AM,0.0
2014,2,AMAZONAS,AM,0.0
2014,3,AMAZONAS,AM,0.0
2014,4,AMAZONAS,AM,0.0
2014,5,AMAZONAS,AM,0.0
2014,6,AMAZONAS,AM,0.0
2014,7,AMAZONAS,AM,0.0
2014,8,AMAZONAS,AM,0.0
2014,9,AMAZONAS,AM,0.0
2014,10,AMAZONAS,AM,0.0
2014,11,AMAZONAS,AM,0.0
2014,12,AMAZONAS,AM,0.0
2015,1,AMAZONAS,AM,0.0
2015,2,AMAZONAS,AM,0.0
2015,3,AMAZONAS,AM,0.0
2015,4,AMAZONAS,AM,0.0
2015,5,AMAZONAS,AM,0.0
2015,6,AMAZONAS,AM,0.0
2015,7,AMAZONAS,AM,0.0
2015,8,AMAZONAS,AM,0.0
2015,9,AMAZONAS,AM,0.0
2015,10,AMAZONAS,AM,0.0
2015,11,AMAZONAS,AM,0.0
2015,12,AMAZONAS,AM,0.0
2016,1,AMAZONAS,AM,0.0
2016,2,AMAZONAS,AM,0.0
2016,3,AMAZONAS,AM,0.0
2016,4,AMAZONAS,AM,0.0
2016,5,AMAZONAS,AM,0.0
2016,6,AMAZONAS,AM,0.0
2016,7,AMAZONAS,AM,0.0
2016,8,AMAZONAS,AM,0.0
2016,9,AMAZONAS,AM,0.0
2016,10,AMAZONAS,AM,0.0
2016,11,AMAZONAS,AM,0.0
2016,12,AMAZONAS,AM,0.0
2017,1,AMAZONAS,AM,0.0
2017,2,AMAZONAS,AM,0.0
2017,3,AMAZONAS,AM,0.0
2017,4,AMAZONAS,AM,0.0
2017,5,AMAZONAS,AM,0.0
2017,6,AMAZONAS,AM,0.0
2017,7,AMAZONAS,AM,0.0
2017,8,AMAZONAS,AM,0.0
2017,9,AMAZONAS,AM,0.0
2017,10,AMAZONAS,AM,0.0
2017,11,AMAZONAS,AM,0.0
2017,12,AMAZONAS,AM,0.0
2018,1,AMAZONAS,AM,0.0
2018,2,AMAZONAS,AM,0.0
2018,3,AMAZONAS,AM,0.0
2018,4,AMAZONAS,AM,0.0
2018,5,AMAZONAS,AM,0.0
2018,6,AMAZONAS,AM,0.0
2018,7,AMAZONAS,AM,0.0
2018,8,AMAZONAS,AM,0.0
2018,9,AMAZONAS,AM,0.0
2018,10,AMAZONAS,AM,0.0
2018,11,AMAZONAS,AM,0.0
2018,12,AMAZONAS,AM,0.0
2019,1,AMAZONAS,AM,0.0
2019,2,AMAZONAS,AM,0.0
2019,3,AMAZONAS,AM,0.0
2019,4,AMAZONAS,AM,0.0
2019,5,AMAZONAS,AM,0.0
2019,6,AMAZONAS,AM,0.0
2019,7,AMAZONAS,AM,0.0
2019,8,AMAZONAS,AM,0.0
2019,9,AMAZONAS,AM,0.0
2019,10,AMAZONAS,AM,0.0
2019,11,AMAZONAS,AM,0.0
2019,12,AMAZONAS,AM,0.0
2012,1,AMAPÁ,AP,0.0
2012,2,AMAPÁ,AP,0.0
2012,3,AMAPÁ,AP,0.0
2012,4,AMAPÁ,AP,0.0
2012,5,AMAPÁ,AP,0.0
2012,6,AMAPÁ,AP,0.0
2012,7,AMAPÁ,AP,0.0
2012,8,AMAPÁ,AP,0.0
2012,9,AMAPÁ,AP,0.0
2012,10,AMAPÁ,AP,0.0
2012,11,AMAPÁ,AP,0.0
2012,12,AMAPÁ,AP,0.0
2013,1,AMAPÁ,AP,0.0
2013,2,AMAPÁ,AP,0.0
2013,3,AMAPÁ,AP,0.0
2013,4,AMAPÁ,AP,0.0
2013,5,AMAPÁ,AP,0.0
2013,6,AMAPÁ,AP,0.0
2013,7,AMAPÁ,AP,0.0
2013,8,AMAPÁ,AP,0.0
2013,9,AMAPÁ,AP,0.0
2013,10,AMAPÁ,AP,0.0
2013,11,AMAPÁ,AP,0.0
2013,12,AMAPÁ,AP,0.0
2014,1,AMAPÁ,AP,0.0
2014,2,AMAPÁ,AP,0.0
2014,3,AMAPÁ,AP,0.0
2014,4,AMAPÁ,AP,0.0
2014,5,AMAPÁ,AP,0.0
2014,6,AMAPÁ,AP,0.0
2014,7,AMAPÁ,AP,0.0
2014,8,AMAPÁ,AP,0.0
2014,9,AMAPÁ,AP,0.0
2014,10,AMAPÁ,AP,0.0
2014,11,AMAPÁ,AP,0.0
2014,12,AMAPÁ,AP,0.0
2015,1,AMAPÁ,AP,0.0
2015,2,AMAPÁ,AP,0.0
2015,3,AMAPÁ,AP,0.0
2015,4,AMAPÁ,AP,0.0
2015,5,AMAPÁ,AP,0.0
2015,6,AMAPÁ,AP,0.0
2015,7,AMAPÁ,AP,0.0
2015,8,AMAPÁ,AP,0.0
2015,9,AMAPÁ,AP,0.0
2015,10,AMAPÁ,AP,0.0
2015,11,AMAPÁ,AP,0.0
2015,12,AMAPÁ,AP,0.0
2016,1,AMAPÁ,AP,0.0
2016,2,AMAPÁ,AP,0.0
2016,3,AMAPÁ,AP,0.0
2016,4,AMAPÁ,AP,0.0
2016,5,AMAPÁ,AP,0.0
2016,6,AMAPÁ,AP,0.0
2016,7,AMAPÁ,AP,0.0
2016,8,AMAPÁ,AP,0.0
2016,9,AMAPÁ,AP,0.0
2016,10,AMAPÁ,AP,0.0
2016,11,AMAPÁ,AP,0.0
2016,12,AMAPÁ,AP,0.0
2017,1,AMAPÁ,AP,0.0
2017,2,AMAPÁ,AP,0.0
2017,3,AMAPÁ,AP,0.0
2017,4,AMAPÁ,AP,0.0
2017,5,AMAPÁ,AP,0.0
2017,6,AMAPÁ,AP,0.0
2017,7,AMAPÁ,AP,0.0
2017,8,AMAPÁ,AP,0.0
2017,9,AMAPÁ,AP,0.0
2017,10,AMAPÁ,AP,0.0
2017,11,AMAPÁ,AP,0.0
2017,12,AMAPÁ,AP,0.0
2018,1,AMAPÁ,AP,0.0
2018,2,AMAPÁ,AP,0.0
2018,3,AMAPÁ,AP,0.0
2018,4,AMAPÁ,AP,0.0
2018,5,AMAPÁ,AP,0.0
2018,6,AMAPÁ,AP,0.0
2018,7,AMAPÁ,AP,0.0
2018,8,AMAPÁ,AP,0.0
2018,9,AMAPÁ,AP,0.0
2018,10,AMAPÁ,AP,0.0
2018,11,AMAPÁ,AP,0.0
2018,12,AMAPÁ,AP,0.0
2019,1,AMAPÁ,AP,0.0
2019,2,AMAPÁ,AP,0.0
2019,3,AMAPÁ,AP,0.0
2019,4,AMAPÁ,AP,0.0
2019,5,AMAPÁ,AP,0.0
2019,6,AMAPÁ,AP,0.0
2019,7,AMAPÁ,AP,0.0
2019,8,AMAPÁ,AP,0.0
2019,9,AMAPÁ,AP,0.0
2019,10,AMAPÁ,AP,0.0
2019,11,AMAPÁ,AP,0.0
2019,12,AMAPÁ,AP,0.0
2012,1,BAHIA,BA,0.001668430131766869
2012,2,BAHIA,BA,0.0
2012,3,BAHIA,BA,0.00020021161581202426
2012,4,BAHIA,BA,0.0
2012,5,BAHIA,BA,0.0
2012,6,BAHIA,BA,0.0
2012,7,BAHIA,BA,0.0
2012,8,BAHIA,BA,0.0
2012,9,BAHIA,BA,0.0
2012,10,BAHIA,BA,0.0
2012,11,BAHIA,BA,0.0
2012,12,BAHIA,BA,0.0
2013,1,BAHIA,BA,0.0
2013,2,BAHIA,BA,0.0
2013,3,BAHIA,BA,0.0
2013,4,BAHIA,BA,0.00013347441054134952
2013,5,BAHIA,BA,0.0
2013,6,BAHIA,BA,0.06673720527067475
2013,7,BAHIA,BA,0.0
2013,8,BAHIA,BA,0.0
2013,9,BAHIA,BA,0.0
2013,10,BAHIA,BA,0.0
2013,11,BAHIA,BA,0.0
2013,12,BAHIA,BA,0.0
2014,1,BAHIA,BA,0.0
2014,2,BAHIA,BA,0.0
2014,3,BAHIA,BA,0.0
2014,4,BAHIA,BA,0.0
2014,5,BAHIA,BA,0.0
2014,6,BAHIA,BA,0.0
2014,7,BAHIA,BA,0.0
2014,8,BAHIA,BA,0.0
2014,9,BAHIA,BA,0.0
2014,10,BAHIA,BA,0.06673720527067475
2014,11,BAHIA,BA,0.0
2014,12,BAHIA,BA,0.0
2015,1,BAHIA,BA,0.0
2015,2,BAHIA,BA,0.0
2015,3,BAHIA,BA,0.0
2015,4,BAHIA,BA,0.0
2015,5,BAHIA,BA,0.0
2015,6,BAHIA,BA,0.0
2015,7,BAHIA,BA,0.0
2015,8,BAHIA,BA,0.0
2015,9,BAHIA,BA,0.0
2015,10,BAHIA,BA,0.0
2015,11,BAHIA,BA,0.0
2015,12,BAHIA,BA,0.0
2016,1,BAHIA,BA,0.0
2016,2,BAHIA,BA,0.0
2016,3,BAHIA,BA,0.0
2016,4,BAHIA,BA,0.0
2016,5,BAHIA,BA,0.0
2016,6,BAHIA,BA,0.0
2016,7,BAHIA,BA,0.0
2016,8,BAHIA,BA,0.0
2016,9,BAHIA,BA,0.0
2016,10,BAHIA,BA,0.0
2016,11,BAHIA,BA,0.0
2016,12,BAHIA,BA,0.0
2017,1,BAHIA,BA,0.0
2017,2,BAHIA,BA,0.0
2017,3,BAHIA,BA,0.0
2017,4,BAHIA,BA,0.0
2017,5,BAHIA,BA,0.0
2017,6,BAHIA,BA,0.0
2017,7,BAHIA,BA,0.0
2017,8,BAHIA,BA,0.0
2017,9,BAHIA,BA,0.0
2017,10,BAHIA,BA,20.9110731031677
2017,11,BAHIA,BA,0.0
2017,12,BAHIA,BA,0.0
2018,1,BAHIA,BA,0.0
2018,2,BAHIA,BA,0.0
2018,3,BAHIA,BA,0.0
2018,4,BAHIA,BA,0.0
2018,5,BAHIA,BA,0.0
2018,6,BAHIA,BA,0.0
2018,7,BAHIA,BA,0.0
2018,8,BAHIA,BA,2857.237844480335
2018,9,BAHIA,BA,1588.9100611209633
2018,10,BAHIA,BA,4023.8288633566804
2018,11,BAHIA,BA,3814.9570166837884
2018,12,BAHIA,BA,16108.089513310393
2019,1,BAHIA,BA,0.0
2019,2,BAHIA,BA,3834.796779908915
2019,3,BAHIA,BA,28208.24653451674
2019,4,BAHIA,BA,0.0
2019,5,BAHIA,BA,0.0
2019,6,BAHIA,BA,0.0
2019,7,BAHIA,BA,0.0
2019,8,BAHIA,BA,0.0
2019,9,BAHIA,BA,0.0
2019,10,BAHIA,BA,0.0
2019,11,BAHIA,BA,0.0
2019,12,BAHIA,BA,0.0
2012,1,CEARÁ,CE,0.0
2012,2,CEARÁ,CE,0.0
2012,3,CEARÁ,CE,0.0
2012,4,CEARÁ,CE,0.0
2012,5,CEARÁ,CE,0.0
2012,6,CEARÁ,CE,0.0
2012,7,CEARÁ,CE,0.0
2012,8,CEARÁ,CE,0.0
2012,9,CEARÁ,CE,0.0
2012,10,CEARÁ,CE,0.0
2012,11,CEARÁ,CE,0.0
2012,12,CEARÁ,CE,0.0
2013,1,CEARÁ,CE,0.0
2013,2,CEARÁ,CE,0.0
2013,3,CEARÁ,CE,0.0
2013,4,CEARÁ,CE,0.0
2013,5,CEARÁ,CE,0.0
2013,6,CEARÁ,CE,0.0
2013,7,CEARÁ,CE,0.0
2013,8,CEARÁ,CE,0.0
2013,9,CEARÁ,CE,0.0
2013,10,CEARÁ,CE,0.0
2013,11,CEARÁ,CE,0.0
2013,12,CEARÁ,CE,0.0
2014,1,CEARÁ,CE,0.0
2014,2,CEARÁ,CE,0.0
2014,3,CEARÁ,CE,0.0
2014,4,CEARÁ,CE,0.0
2014,5,CEARÁ,CE,0.0
2014,6,CEARÁ,CE,0.0
2014,7,CEARÁ,CE,0.0
2014,8,CEARÁ,CE,0.0
2014,9,CEARÁ,CE,0.0
2014,10,CEARÁ,CE,0.0
2014,11,CEARÁ,CE,0.0
2014,12,CEARÁ,CE,0.0
2015,1,CEARÁ,CE,0.0
2015,2,CEARÁ,CE,0.0
2015,3,CEARÁ,CE,0.0
2015,4,CEARÁ,CE,0.0
2015,5,CEARÁ,CE,0.0
2015,6,CEARÁ,CE,0.0
2015,7,CEARÁ,CE,0.0
2015,8,CEARÁ,CE,0.0
2015,9,CEARÁ,CE,0.0
2015,10,CEARÁ,CE,0.0
2015,11,CEARÁ,CE,0.0
2015,12,CEARÁ,CE,0.0
2016,1,CEARÁ,CE,0.0
2016,2,CEARÁ,CE,0.0
2016,3,CEARÁ,CE,0.0
2016,4,CEARÁ,CE,0.0
2016,5,CEARÁ,CE,0.0
2016,6,CEARÁ,CE,0.0
2016,7,CEARÁ,CE,0.0
2016,8,CEARÁ,CE,0.0
2016,9,CEARÁ,CE,0.0
2016,10,CEARÁ,CE,0.0
2016,11,CEARÁ,CE,0.0
2016,12,CEARÁ,CE,0.0
2017,1,CEARÁ,CE,0.0
2017,2,CEARÁ,CE,0.0
2017,3,CEARÁ,CE,0.0
2017,4,CEARÁ,CE,0.0
2017,5,CEARÁ,CE,0.0
2017,6,CEARÁ,CE,0.0
2017,7,CEARÁ,CE,0.0
2017,8,CEARÁ,CE,0.0
2017,9,CEARÁ,CE,0.0
2017,10,CEARÁ,CE,0.0
2017,11,CEARÁ,CE,0.0
2017,12,CEARÁ,CE,0.0
2018,1,CEARÁ,CE,0.0
2018,2,CEARÁ,CE,0.0
2018,3,CEARÁ,CE,0.0
2018,4,CEARÁ,CE,0.0
2018,5,CEARÁ,CE,0.0
2018,6,CEARÁ,CE,0.0
2018,7,CEARÁ,CE,0.0
2018,8,CEARÁ,CE,0.0
2018,9,CEARÁ,CE,0.0
2018,10,CEARÁ,CE,0.0
2018,11,CEARÁ,CE,0.0
2018,12,CEARÁ,CE,0.0
2019,1,CEARÁ,CE,0.0
2019,2,CEARÁ,CE,0.0
2019,3,CEARÁ,CE,0.0
2019,4,CEARÁ,CE,0.0
2019,5,CEARÁ,CE,0.0
2019,6,CEARÁ,CE,0.0
2019,7,CEARÁ,CE,0.0
2019,8,CEARÁ,CE,0.0
2019,9,CEARÁ,CE,0.0
2019,10,CEARÁ,CE,0.0
2019,11,CEARÁ,CE,0.0
2019,12,CEARÁ,CE,0.0
2012,1,DISTRITO FEDERAL,DF,0.0
2012,2,DISTRITO FEDERAL,DF,0.0
2012,3,DISTRITO FEDERAL,DF,0.0
2012,4,DISTRITO FEDERAL,DF,0.0
2012,5,DISTRITO FEDERAL,DF,0.0
2012,6,DISTRITO FEDERAL,DF,0.0
2012,7,DISTRITO FEDERAL,DF,0.0
2012,8,DISTRITO FEDERAL,DF,0.0
2012,9,DISTRITO FEDERAL,DF,0.0
2012,10,DISTRITO FEDERAL,DF,0.0
2012,11,DISTRITO FEDERAL,DF,0.0
2012,12,DISTRITO FEDERAL,DF,0.0
2013,1,DISTRITO FEDERAL,DF,0.0
2013,2,DISTRITO FEDERAL,DF,0.0
2013,3,DISTRITO FEDERAL,DF,0.0
2013,4,DISTRITO FEDERAL,DF,0.0
2013,5,DISTRITO FEDERAL,DF,0.0
2013,6,DISTRITO FEDERAL,DF,0.0
2013,7,DISTRITO FEDERAL,DF,0.0
2013,8,DISTRITO FEDERAL,DF,0.0
2013,9,DISTRITO FEDERAL,DF,0.0
2013,10,DISTRITO FEDERAL,DF,0.0
2013,11,DISTRITO FEDERAL,DF,0.0
2013,12,DISTRITO FEDERAL,DF,0.0
2014,1,DISTRITO FEDERAL,DF,0.0
2014,2,DISTRITO FEDERAL,DF,0.0
2014,3,DISTRITO FEDERAL,DF,0.0
2014,4,DISTRITO FEDERAL,DF,0.0
2014,5,DISTRITO FEDERAL,DF,0.0
2014,6,DISTRITO FEDERAL,DF,0.0
2014,7,DISTRITO FEDERAL,DF,0.0
2014,8,DISTRITO FEDERAL,DF,0.0
2014,9,DISTRITO FEDERAL,DF,0.0
2014,10,DISTRITO FEDERAL,DF,0.0
2014,11,DISTRITO FEDERAL,DF,0.0
2014,12,DISTRITO FEDERAL,DF,0.0
2015,1,DISTRITO FEDERAL,DF,0.0
2015,2,DISTRITO FEDERAL,DF,0.0
2015,3,DISTRITO FEDERAL,DF,0.0
2015,4,DISTRITO FEDERAL,DF,0.0
2015,5,DISTRITO FEDERAL,DF,0.0
2015,6,DISTRITO FEDERAL,DF,0.0
2015,7,DISTRITO FEDERAL,DF,0.0
2015,8,DISTRITO FEDERAL,DF,0.0
2015,9,DISTRITO FEDERAL,DF,0.0
2015,10,DISTRITO FEDERAL,DF,0.0
2015,11,DISTRITO FEDERAL,DF,0.0
2015,12,DISTRITO FEDERAL,DF,0.0
2016,1,DISTRITO FEDERAL,DF,0.0
2016,2,DISTRITO FEDERAL,DF,0.0
2016,3,DISTRITO FEDERAL,DF,0.0
2016,4,DISTRITO FEDERAL,DF,0.0
2016,5,DISTRITO FEDERAL,DF,0.0
2016,6,DISTRITO FEDERAL,DF,0.0
2016,7,DISTRITO FEDERAL,DF,0.0
2016,8,DISTRITO FEDERAL,DF,0.0
2016,9,DISTRITO FEDERAL,DF,0.0
2016,10,DISTRITO FEDERAL,DF,0.0
2016,11,DISTRITO FEDERAL,DF,0.0
2016,12,DISTRITO FEDERAL,DF,0.0
2017,1,DISTRITO FEDERAL,DF,0.0
2017,2,DISTRITO FEDERAL,DF,0.0
2017,3,DISTRITO FEDERAL,DF,0.0
2017,4,DISTRITO FEDERAL,DF,0.0
2017,5,DISTRITO FEDERAL,DF,0.0
2017,6,DISTRITO FEDERAL,DF,0.0
2017,7,DISTRITO FEDERAL,DF,0.0
2017,8,DISTRITO FEDERAL,DF,0.0
2017,9,DISTRITO FEDERAL,DF,0.0
2017,10,DISTRITO FEDERAL,DF,0.0
2017,11,DISTRITO FEDERAL,DF,0.0
2017,12,DISTRITO FEDERAL,DF,0.0
2018,1,DISTRITO FEDERAL,DF,0.0
2018,2,DISTRITO FEDERAL,DF,0.0
2018,3,DISTRITO FEDERAL,DF,0.0
2018,4,DISTRITO FEDERAL,DF,0.0
2018,5,DISTRITO FEDERAL,DF,0.0
2018,6,DISTRITO FEDERAL,DF,0.0
2018,7,DISTRITO FEDERAL,DF,0.0
2018,8,DISTRITO FEDERAL,DF,0.0
2018,9,DISTRITO FEDERAL,DF,0.0
2018,10,DISTRITO FEDERAL,DF,0.0
2018,11,DISTRITO FEDERAL,DF,0.0
2018,12,DISTRITO FEDERAL,DF,0.0
2019,1,DISTRITO FEDERAL,DF,0.0
2019,2,DISTRITO FEDERAL,DF,0.0
2019,3,DISTRITO FEDERAL,DF,0.0
2019,4,DISTRITO FEDERAL,DF,0.0
2019,5,DISTRITO FEDERAL,DF,0.0
2019,6,DISTRITO FEDERAL,DF,0.0
2019,7,DISTRITO FEDERAL,DF,0.0
2019,8,DISTRITO FEDERAL,DF,0.0
2019,9,DISTRITO FEDERAL,DF,0.0
2019,10,DISTRITO FEDERAL,DF,0.0
2019,11,DISTRITO FEDERAL,DF,0.0
2019,12,DISTRITO FEDERAL,DF,0.0
2012,1,ESPÍRITO SANTO,ES,0.0
2012,2,ESPÍRITO SANTO,ES,0.0
2012,3,ESPÍRITO SANTO,ES,0.0
2012,4,ESPÍRITO SANTO,ES,0.0
2012,5,ESPÍRITO SANTO,ES,0.0
2012,6,ESPÍRITO SANTO,ES,0.0
2012,7,ESPÍRITO SANTO,ES,0.0
2012,8,ESPÍRITO SANTO,ES,0.0
2012,9,ESPÍRITO SANTO,ES,0.0
2012,10,ESPÍRITO SANTO,ES,0.0
2012,11,ESPÍRITO SANTO,ES,0.0
2012,12,ESPÍRITO SANTO,ES,0.0
2013,1,ESPÍRITO SANTO,ES,0.0
2013,2,ESPÍRITO SANTO,ES,0.0
2013,3,ESPÍRITO SANTO,ES,0.0
2013,4,ESPÍRITO SANTO,ES,0.0
2013,5,ESPÍRITO SANTO,ES,0.0
2013,6,ESPÍRITO SANTO,ES,0.0
2013,7,ESPÍRITO SANTO,ES,0.0
2013,8,ESPÍRITO SANTO,ES,0.0
2013,9,ESPÍRITO SANTO,ES,0.0
2013,10,ESPÍRITO SANTO,ES,0.0
2013,11,ESPÍRITO SANTO,ES,0.0
