%Confiança,Ano,Estado,Microrregião,Mês,Produto,Produção,Produção Max,Produção Mín,Tipo,Tipo Ajustado,UF
0,2017,piauí,PI_Outros,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Outros,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Outros,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2019,piauí,PI_Outros,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2013,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2014,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2015,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2016,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2017,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2018,piauí,PI_Sul,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2019,piauí,PI_Sul,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,PI
0,2012,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2013,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2014,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2015,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2016,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2017,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2018,rio de janeiro,RJ,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2019,rio de janeiro,RJ,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RJ
0,2012,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2012,rio grande do norte,RN,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2013,rio grande do norte,RN,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2014,rio grande do norte,RN,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2015,rio grande do norte,RN,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,11,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2016,rio grande do norte,RN,12,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,1,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,2,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,3,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,4,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,5,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,6,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,7,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,8,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,9,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
0,2017,rio grande do norte,RN,10,Milho_2,0.0,0.0,0.0,Calculada,Real/Calculada,RN
